district_name,state,nces_id,url,any_link_found,n_links_found
everett,massachusetts,2504770,http://www.everett.k12.ma.us,FALSE,0
excel academy charter (district),massachusetts,2500075,http://www.excelacademy.org,FALSE,0
fairhaven,massachusetts,2504800,http://www.fairhavenps.org/,TRUE,7
fall river,massachusetts,2504830,http://www.fallriverschools.org,TRUE,1
falmouth,massachusetts,2504860,http://www.falmouth.k12.ma.us,FALSE,0
farmington river reg,massachusetts,2513321,http://www.frrsd.org,TRUE,3
fitchburg,massachusetts,2504890,http://www.fitchburg.k12.ma.us,TRUE,1
foxborough,massachusetts,2504950,http://www.foxborough.k12.ma.us,TRUE,11
foxborough regional charter (district),massachusetts,2500052,http://www.foxboroughrcs.org,FALSE,0
framingham,massachusetts,2504980,http://www.framingham.k12.ma.us,TRUE,4
francis w. parker charter essential (district),massachusetts,2500038,http://www.theparkerschool.org,TRUE,3
franklin,massachusetts,2505010,http://www.franklin.k12.ma.us,TRUE,3
franklin county regional vocational technical,massachusetts,2505020,http://www.fcts.org,TRUE,2
freetown-lakeville,massachusetts,2505070,http://www.freelake.org,TRUE,5
frontier,massachusetts,2505100,http://www.frsu38.org,FALSE,0
gardner,massachusetts,2505130,http://www.gardnerk12.org,TRUE,1
gateway,massachusetts,2505160,http://www.grsd.org,TRUE,3
georgetown,massachusetts,2505220,http://www.georgetown-schools.org,TRUE,5
gill-montague,massachusetts,2505270,http://www.gmrsd.org,TRUE,1
global learning charter public (district),massachusetts,2500519,http://www.glcps.org,TRUE,2
gloucester,massachusetts,2505280,http://www.gloucesterschools.com,TRUE,3
grafton,massachusetts,2505370,http://graftonps.org/Domain/11,FALSE,0
granby,massachusetts,2505400,http://www.granbyschoolsma.org,TRUE,1
greater lawrence regional vocational technical,massachusetts,2505470,http://www.glts.net,TRUE,2
greater lowell regional vocational technical,massachusetts,2505480,http://www.gltech.org,TRUE,3
greater new bedford regional vocational technical,massachusetts,2508440,http://www.gnbvt.edu,FALSE,0
greenfield,massachusetts,2505490,http://www.gpsk12.org,TRUE,1
groton-dunstable,massachusetts,2505500,http://www.gdrsd.org,FALSE,0
hadley,massachusetts,2505580,http://www.hadleyschools.org,TRUE,1
halifax,massachusetts,2505610,http://hes.slrsd.org,FALSE,0
hamilton-wenham,massachusetts,2505670,http://www.hwschools.net,FALSE,0
hampden charter school of science east (district),massachusetts,2500522,http://www.hampdencharter.org,TRUE,3
hampden-wilbraham,massachusetts,2505730,http://www.hwrsd.org,FALSE,0
hampshire,massachusetts,2505740,http://www.hr-k12.org,TRUE,1
hanover,massachusetts,2505790,http://hanoverschools.org,TRUE,1
harvard,massachusetts,2505880,http://www.psharvard.org,TRUE,3
hatfield,massachusetts,2505940,http://www.hatfieldps.net,FALSE,0
haverhill,massachusetts,2505970,http://www.haverhill-ps.org,TRUE,2
hawlemont,massachusetts,2506000,http://www.mohawkschools.org,TRUE,2
hill view montessori charter public (district),massachusetts,2500083,http://www.hillviewmontessori.org,FALSE,0
hilltown cooperative charter public (district),massachusetts,2500031,http://hilltowncharter.org,FALSE,0
holbrook,massachusetts,2506150,http://www.holbrook.k12.ma.us,FALSE,0
holland,massachusetts,2506210,http://www.tantasqua.org,FALSE,0
holliston,massachusetts,2506240,http://www.holliston.k12.ma.us,FALSE,0
holyoke,massachusetts,2506270,http://www.hps.holyoke.ma.us/,TRUE,1
holyoke community charter (district),massachusetts,2500087,http://www.hccs-sabis.net,TRUE,1
hopedale,massachusetts,2506300,http://www.hopedaleschools.org,FALSE,0
hopkinton,massachusetts,2506330,http://www.hopkinton.k12.ma.us,TRUE,1
hudson,massachusetts,2506390,http://www.hudson.k12.ma.us,FALSE,0
hull,massachusetts,2506420,http://www.town.hull.ma.us,TRUE,3
innovation academy charter (district),massachusetts,2500025,http://www.innovationcharter.org,FALSE,0
ipswich,massachusetts,2506480,http://www.ipsk12.net,TRUE,1
king philip,massachusetts,2506510,http://www.kingphilip.org,FALSE,0
kingston,massachusetts,2506540,http://www.slrsd.org,FALSE,0
kipp academy lynn charter (district),massachusetts,2500082,http://www.kippma.org,FALSE,0
lanesborough,massachusetts,2506630,http://www.lanesboroughschool.org,FALSE,0
lawrence,massachusetts,2506660,http://www.lawrence.k12.ma.us,TRUE,1
lawrence family development charter (district),massachusetts,2500032,http://lfdcs.org,TRUE,2
lee,massachusetts,2506690,http://www.leepublicschools.net,TRUE,1
leicester,massachusetts,2506720,http://www.leicester.k12.ma.us,TRUE,1
lenox,massachusetts,2506750,http://www.lenoxps.org,TRUE,1
leverett,massachusetts,2506810,http://www.union28.org,TRUE,3
lexington,massachusetts,2506840,http://lps.lexingtonma.org,TRUE,1
lincoln,massachusetts,2506900,http://www.lincnet.org,TRUE,2
lincoln-sudbury,massachusetts,2506930,http://www.lsrhs.net,TRUE,2
littleton,massachusetts,2506960,http://www.littletonps.org,TRUE,1
longmeadow,massachusetts,2506990,http://www.longmeadow.k12.ma.us,TRUE,2
lowell,massachusetts,2507020,http://www.lowell.k12.ma.us/,TRUE,2
lowell community charter public (district),massachusetts,2500065,http://www.lccps.org,FALSE,0
lunenburg,massachusetts,2507080,http://www.lunenburgschools.net,TRUE,5
lynn,massachusetts,2507110,http://www.lynnschools.org,TRUE,1
lynnfield,massachusetts,2507140,http://www.lynnfield.k12.ma.us,TRUE,2
malden,massachusetts,2507170,http://www.maldenps.org/,TRUE,1
manchester essex regional,massachusetts,2500067,http://www.mersd.org,FALSE,0
mansfield,massachusetts,2507230,http://www.mansfieldschools.com,TRUE,2
marblehead,massachusetts,2507260,http://www.marbleheadschools.org,TRUE,1
marblehead community charter public (district),massachusetts,2500034,http://marbleheadcharter.org,TRUE,2
marion,massachusetts,2507290,http://www.oldrochester.org,TRUE,3
marlborough,massachusetts,2507320,http://www.mps-edu.org,FALSE,0
marshfield,massachusetts,2507350,http://www.mpsd.org,TRUE,3
martha's vineyard,massachusetts,2507380,http://www.mvrhs.org,TRUE,9
martha's vineyard charter (district),massachusetts,2500035,http://mvpcs.org,TRUE,2
martin luther king jr. charter school of excellence (distric,massachusetts,2500089,http://www.mlkcs.org/,FALSE,0
masconomet,massachusetts,2507410,http://www.masconomet.org,FALSE,0
mashpee,massachusetts,2507440,http://www.mpspk12.org,TRUE,3
match charter public school (district),massachusetts,2500066,http://www.matchschool.org,TRUE,1
mattapoisett,massachusetts,2507470,http://www.oldrochester.org,TRUE,3
maynard,massachusetts,2507500,http://www.maynardschools.org,FALSE,0
medfield,massachusetts,2507530,http://www.medfield.net,TRUE,1
medford,massachusetts,2507560,http://www.medford.k12.ma.us,TRUE,2
medway,massachusetts,2507590,http://www.medwayschools.org,FALSE,0
melrose,massachusetts,2507620,http://www.melroseschools.com,TRUE,1
mendon-upton,massachusetts,2507680,http://www.mursd.org,FALSE,0
methuen,massachusetts,2507740,http://www.methuen.k12.ma.us,FALSE,0
middleborough,massachusetts,2507770,http://www.middleboro.k12.ma.us,TRUE,1
middleton,massachusetts,2507830,http://www.tritownschoolunion.com,TRUE,5
milford,massachusetts,2507860,http://www.milfordpublicschools.com,TRUE,5
millbury,massachusetts,2507890,http://www.millburyschools.org,FALSE,0
millis,massachusetts,2507920,http://www.millisps.org,TRUE,3
milton,massachusetts,2507980,http://www.miltonps.org,FALSE,0
minuteman regional vocational technical,massachusetts,2507985,http://www.minuteman.org,TRUE,1
mohawk trail,massachusetts,2507990,http://www.mohawkschools.org,TRUE,2
monomoy regional school district,massachusetts,2500544,http://www.monomoy.edu,TRUE,2
monson,massachusetts,2508040,http://www.monsonschools.com,TRUE,1
montachusett regional vocational technical,massachusetts,2508050,http://www.montytech.net,TRUE,1
mount greylock,massachusetts,2508160,http://www.mgrhs.org,FALSE,0
mystic valley regional charter (district),massachusetts,2500055,http://www.mvrcs.com,TRUE,1
nahant,massachusetts,2508220,http://www.johnsonschool.org,TRUE,1
nantucket,massachusetts,2508250,http://www.npsk.org,FALSE,0
narragansett,massachusetts,2508280,http://www.nrsd.org,TRUE,1
nashoba,massachusetts,2508310,http://www.nrsd.net,TRUE,3
nashoba valley regional vocational technical,massachusetts,2508320,http://www.nashobatech.net,TRUE,2
natick,massachusetts,2508340,http://www.natickps.org,TRUE,13
nauset,massachusetts,2504560,http://nausetschools.org,FALSE,0
needham,massachusetts,2508370,http://www.needham.k12.ma.us,TRUE,18
neighborhood house charter (district),massachusetts,2500029,http://www.thenhcs.org,TRUE,1
new bedford,massachusetts,2508430,http://www.newbedfordschools.org,TRUE,3
new heights charter school of brockton (district),massachusetts,2500559,http://www.newheightscharterschool.com/,TRUE,1
new salem-wendell,massachusetts,2508530,http://www.union28.org,TRUE,3
newburyport,massachusetts,2508580,http://www.newburyport.k12.ma.us,FALSE,0
newton,massachusetts,2508610,http://www.newton.k12.ma.us,TRUE,3
norfolk,massachusetts,2508640,http://www.norfolk.k12.ma.us,FALSE,0
norfolk county agricultural,massachusetts,2508650,http://www.norfolkaggie.org,TRUE,1
north adams,massachusetts,2508670,http://www.napsk12.org,FALSE,0
north andover,massachusetts,2508700,http://www.northandoverpublicschools.com,TRUE,2
north attleborough,massachusetts,2508730,http://www.naschools.net,TRUE,2
north brookfield,massachusetts,2508760,http://www.nbschools.org,FALSE,0
north middlesex,massachusetts,2508790,http://www.nmrsd.org,TRUE,2
north reading,massachusetts,2508820,http://www.north-reading.k12.ma.us/Pages/index,TRUE,1
northampton,massachusetts,2508850,http://www.northampton-k12.us,FALSE,0
northampton-smith vocational agricultural,massachusetts,2508860,http://www.smithtec.org,TRUE,1
northboro-southboro,massachusetts,2508910,http://www.nsboro.k12.ma.us,TRUE,1
northborough,massachusetts,2508880,http://www.nsboro.k12.ma.us,TRUE,1
northbridge,massachusetts,2508940,http://www.nps.org,FALSE,0
northeast metropolitan regional vocational technical,massachusetts,2508960,http://northeastmetrotech.com,FALSE,0
northern berkshire regional vocational technical,massachusetts,2508950,http://www.mccanntech.org,TRUE,2
norwell,massachusetts,2509030,http://www.norwellschools.org,TRUE,4
norwood,massachusetts,2509060,http://www.norwood.k12.ma.us,TRUE,2
oak bluffs,massachusetts,2504650,http://www.mvyps.org/,FALSE,0
old colony regional vocational technical,massachusetts,2509140,http://www.oldcolony.us,TRUE,3
old rochester,massachusetts,2509150,http://www.oldrochester.org,TRUE,3
old sturbridge academy charter public school (district),massachusetts,2500587,http://www.osacps.org/,FALSE,0
orange,massachusetts,2509180,http://www.orange-elem.org/,FALSE,0
orleans,massachusetts,2509210,http://nausetschools.org,FALSE,0
oxford,massachusetts,2509270,http://www.oxps.org,TRUE,3
palmer,massachusetts,2509300,http://www.palmerschools.org,TRUE,1
pathfinder regional vocational technical,massachusetts,2509310,http://www.pathfindertech.org,FALSE,0
paulo freire social justice charter school (district),massachusetts,2500547,http://paulofreirecharterschool.org/,TRUE,1
peabody,massachusetts,2509360,http://www.peabody.k12.ma.us,TRUE,2
pelham,massachusetts,2509390,http://www.arps.org,TRUE,3
pembroke,massachusetts,2509420,http://www.pembrokek12.org,TRUE,9
pentucket,massachusetts,2509450,http://www.prsd.org,TRUE,1
petersham,massachusetts,2509540,http://www.petershamcenterschool.org,FALSE,0
phoenix academy public charter high school springfield (dist,massachusetts,2500555,http://www.phoenixcharteracademy.org/,FALSE,0
phoenix charter academy (district),massachusetts,2500090,http://www.phoenixcharteracademy.org,FALSE,0
pioneer charter school of science (district),massachusetts,2500518,http://www.pioneercss.org,FALSE,0
pioneer charter school of science ii (pcss-ii) (district),massachusetts,2500546,https://saugus.pioneercss.org/,TRUE,1
pioneer valley,massachusetts,2509600,http://www.pvrsdk12.org/,FALSE,0
pioneer valley chinese immersion charter (district),massachusetts,2500517,http://www.pvcics.org,FALSE,0
pioneer valley performing arts charter public (district),massachusetts,2500044,http://www.pvpa.org,FALSE,0
pittsfield,massachusetts,2509630,http://www.pittsfield.net,TRUE,1
plainville,massachusetts,2509690,http://www.plainville.k12.ma.us,TRUE,1
plymouth,massachusetts,2509720,http://www.plymouth.k12.ma.us,TRUE,1
plympton,massachusetts,2509780,http://des.slrsd.org,FALSE,0
prospect hill academy charter (district),massachusetts,2500046,http://www.phacs.org,TRUE,2
provincetown,massachusetts,2509840,http://www.provincetownschools.com,TRUE,2
quabbin,massachusetts,2500001,http://www.qrsd.org,TRUE,1
quaboag regional,massachusetts,2512100,http://www.quaboagrsd.org,TRUE,2
quincy,massachusetts,2509870,http://QuincyPublicSchools.com,TRUE,7
ralph c mahar,massachusetts,2509900,http://www.rcmahar.org,TRUE,1
randolph,massachusetts,2509930,http://www.randolph.k12.ma.us,TRUE,3
reading,massachusetts,2509990,http://reading.k12.ma.us,TRUE,2
richmond,massachusetts,2510080,http://www.richmond.k12.mi.us/,TRUE,1
rising tide charter public (district),massachusetts,2500057,http://www.risingtide.org,FALSE,0
river valley charter (district),massachusetts,2500062,http://www.rivervalleycharter.org,FALSE,0
rochester,massachusetts,2510140,http://www.oldrochester.org,TRUE,3
rockland,massachusetts,2510170,http://www.rocklandschools.org,TRUE,4
rockport,massachusetts,2510200,http://www.rpk12.org,TRUE,1
sabis international charter (district),massachusetts,2500028,http://www.sics-sabis.net,TRUE,2
salem,massachusetts,2510380,http://salemk12.org,TRUE,4
salem academy charter (district),massachusetts,2500084,http://www.salemacademycs.org,FALSE,0
saugus,massachusetts,2510500,http://www.saugus.k12.ma.us,TRUE,1
scituate,massachusetts,2510560,http://www.scituate.k12.ma.us/,TRUE,1
seekonk,massachusetts,2510590,http://www.seekonkschools.org,TRUE,3
seven hills charter public (district),massachusetts,2500045,http://www.sevenhillscharter.org,FALSE,0
sharon,massachusetts,2510620,http://www.sharon.k12.ma.us,TRUE,4
shawsheen valley regional vocational technical,massachusetts,2510615,http://www.shawsheentech.org,TRUE,2
sherborn,massachusetts,2510710,http://www.doversherborn.org,TRUE,1
shrewsbury,massachusetts,2510770,http://schools.shrewsburyma.gov,TRUE,2
shutesbury,massachusetts,2510800,http://www.union28.org,TRUE,3
silver hill horace mann charter (district),massachusetts,2500520,http://www.haverhill-ps.org,TRUE,2
silver lake,massachusetts,2510830,http://www.slrsd.org,FALSE,0
sizer school: a north central charter essential (district),massachusetts,2500073,http://www.sizerschool.org,TRUE,1
somerset,massachusetts,2510860,http://www.somersetschools.org,FALSE,0
somerville,massachusetts,2510890,http://www.somerville.k12.ma.us,TRUE,2
south hadley,massachusetts,2510920,http://www.southhadleyschools.org,TRUE,2
south middlesex regional vocational technical,massachusetts,2511060,http://www.KeefeTech.org,TRUE,3
south shore charter public (district),massachusetts,2500040,http://www.sscps.org,TRUE,1
south shore regional vocational technical,massachusetts,2510930,http://www.ssvotech.org,TRUE,2
southampton,massachusetts,2510950,http://www.hr-k12.org,TRUE,1
southborough,massachusetts,2510980,http://www.nsboro.k12.ma.us,TRUE,1
southbridge,massachusetts,2511010,http://www.southbridgepublic.org/,TRUE,3
southern berkshire,massachusetts,2511040,http://www.sbrsd.org,TRUE,1
southern worcester county regional vocational technical,massachusetts,2511050,http://www.baypath.net,FALSE,0
southwick-tolland-granville regional school district,massachusetts,2500013,http://www.stgrsd.org,TRUE,4
spencer-e brookfield,massachusetts,2500002,http://www.sebrsd.org,TRUE,2
springfield,massachusetts,2511130,http://www.springfieldpublicschools.com,TRUE,2
springfield preparatory charter school (district),massachusetts,2500557,http://www.springfieldprep.org,TRUE,1
stoneham,massachusetts,2511220,http://www.stonehamschools.org,TRUE,1
stoughton,massachusetts,2511250,http://www.stoughtonschools.org,TRUE,1
sturbridge,massachusetts,2511310,http://www.tantasqua.org,FALSE,0
sturgis charter public (district),massachusetts,2500058,http://www.sturgischarterschool.org,TRUE,1
sudbury,massachusetts,2511340,http://www.sudbury.k12.ma.us,TRUE,2
sunderland,massachusetts,2511370,http://www.frsu38.org,FALSE,0
sutton,massachusetts,2511400,http://www.suttonschools.net,TRUE,2
swampscott,massachusetts,2511430,http://www.swampscott.k12.ma.us,TRUE,5
swansea,massachusetts,2511460,http://www.swanseaschools.org,FALSE,0
tantasqua,massachusetts,2511490,http://www.tantasqua.org,FALSE,0
taunton,massachusetts,2511520,http://www.tauntonschools.org,FALSE,0
tec connections academy commonwealth virtual school district,massachusetts,2500556,http://www.connectionsacademy.com/massachusetts-virtual-school/home.aspx,TRUE,2
tewksbury,massachusetts,2511580,http://www.tewksbury.k12.ma.us,FALSE,0
tisbury,massachusetts,2512570,http://www.mvyps.org/,FALSE,0
topsfield,massachusetts,2511670,http://www.tritownschoolunion.com,TRUE,5
tri-county regional vocational technical,massachusetts,2511735,http://www.tri-county.us,TRUE,2
triton,massachusetts,2511740,http://www.tritonschools.org,TRUE,1
truro,massachusetts,2511730,http://www.truromass.org,TRUE,1
tyngsborough,massachusetts,2511760,http://www.tyngsboroughps.org,FALSE,0
up academy charter school of boston (district),massachusetts,2500533,http://www.upacademyboston.org,FALSE,0
up academy charter school of dorchester (district),massachusetts,2500549,http://www.upacademydorchester.org,FALSE,0
up-island regional,massachusetts,2500043,http://www.mvyps.org/,FALSE,0
upper cape cod regional vocational technical,massachusetts,2511800,http://www.uppercapetech.com,TRUE,3
uxbridge,massachusetts,2511850,http://www.uxbridgeschools.com,TRUE,1
veritas preparatory charter school (district),massachusetts,2500536,http://www.veritasprepcharterschool.org,FALSE,0
wachusett,massachusetts,2511880,http://www.wrsd.net,TRUE,4
wakefield,massachusetts,2511910,http://www.wakefieldpublicschools.org,TRUE,1
wales,massachusetts,2511940,http://www.tantasqua.org,FALSE,0
walpole,massachusetts,2511970,http://www.walpole.k12.ma.us/,FALSE,0
waltham,massachusetts,2512000,https://www.wesd185.org,FALSE,0
ware,massachusetts,2512030,http://www.wareps.org,TRUE,9
watertown,massachusetts,2512180,http://www.watertown.k12.ma.us,TRUE,1
wayland,massachusetts,2512210,http://www.wayland.k12.ma.us,FALSE,0
webster,massachusetts,2512240,http://www.webster-schools.org,TRUE,2
wellesley,massachusetts,2512270,http://wellesleyps.org,TRUE,1
wellfleet,massachusetts,2512300,http://nausetschools.org,FALSE,0
west bridgewater,massachusetts,2512420,https://www.wbridgewaterschools.org/o/district-office,TRUE,1
west springfield,massachusetts,2512510,http://www.wsps.org,FALSE,0
westborough,massachusetts,2512600,http://www.westboroughk12.org,FALSE,0
westfield,massachusetts,2512630,http://www.schoolsofwestfield.org,TRUE,7
westford,massachusetts,2512660,http://westfordk12.us/Pages/index,TRUE,1
westhampton,massachusetts,2512690,http://www.hr-k12.org,TRUE,1
weston,massachusetts,2512750,http://www.westonschools.org,FALSE,0
westport,massachusetts,2512780,http://www.westportschools.org,TRUE,1
westwood,massachusetts,2512810,http://www.westwood.k12.ma.us,TRUE,1
weymouth,massachusetts,2512840,http://www.weymouthschools.org/,FALSE,0
whately,massachusetts,2512870,http://www.frsu38.org,FALSE,0
whittier regional vocational technical,massachusetts,2512950,http://www.whittiertech.org,FALSE,0
williamsburg,massachusetts,2512990,http://www.hr-k12.org,TRUE,1
williamstown,massachusetts,2513020,http://www.williamstownelementary.org,FALSE,0
wilmington,massachusetts,2513050,http://www.wpsk12.com,TRUE,2
winchendon,massachusetts,2513080,http://www.winchendonk12.org,TRUE,1
winchester,massachusetts,2513110,http://www.winchester.k12.ma.us,TRUE,1
winthrop,massachusetts,2513170,https://www.whsd1.org/,TRUE,3
woburn,massachusetts,2513200,http://www.woburnpublicschools.com,FALSE,0
worcester,massachusetts,2513230,http://www.worcesterschools.org,FALSE,0
wrentham,massachusetts,2513290,http://wrentham.k12.ma.us,FALSE,0
academic and career education academy,michigan,2600330,http://aceaofmidland.org/,FALSE,0
academy of warren,michigan,2600308,http://www.charteracademies.com/academy-of-warren/,FALSE,0
ace academy (sda),michigan,2600943,http://www.aceacademysda.com,FALSE,0
achieve charter academy,michigan,2600963,http://www.nhaschools.com/schools/achieve/en/pages/default.aspx,TRUE,1
adams township school district,michigan,2601890,http://www.adams.k12.mi.us/,TRUE,1
addison community schools,michigan,2601920,http://addisonschools.org,TRUE,1
advanced technology academy,michigan,2600255,http://atafordpas.org,TRUE,2
agbu alex-marie manoogian school,michigan,2600106,http://www.manoogian.org,FALSE,0
airport community schools,michigan,2601980,http://www.airportschools.com,FALSE,0
akron-fairgrove schools,michigan,2602010,http://akronfairgrove.org,TRUE,2
alanson public schools,michigan,2621810,http://www.alansonvikings.net,TRUE,2
alba public schools,michigan,2602040,http://www.albaschool.org,TRUE,1
algonac community school district,michigan,2602190,http://www.algonac.k12.mi.us,TRUE,1
allegan public schools,michigan,2602220,http://www.alleganpublicschools.org,FALSE,0
allen park public schools,michigan,2602520,http://www.apps.k12.mi.us/,TRUE,2
allendale public schools,michigan,2602550,http://www.allendale.k12.mi.us,TRUE,3
alma public schools,michigan,2602640,http://www.almaschools.net,FALSE,0
almont community schools,michigan,2602670,http://www.almontschools.org,TRUE,2
alpena public schools,michigan,2602730,http://www.alpenaschools.com,TRUE,2
alternative educational academy of iosco county,michigan,2601034,http://www.ioscoaea.net/,FALSE,0
alternative educational academy of ogemaw county,michigan,2601092,https://www.ogemawaea.net/,FALSE,0
american international academy,michigan,2600986,https://www.americanintlacademy.com/,TRUE,3
american montessori academy,michigan,2600312,http://www.americanmontessori.net,TRUE,1
anchor bay school district,michigan,2602790,http://www.anchorbay.misd.net,TRUE,4
arbor academy,michigan,2600181,http://www.arbor-academy.org,FALSE,0
arbor preparatory high school,michigan,2600989,http://www.arborprep.com,FALSE,0
armada area schools,michigan,2603240,https://www.armadaschools.org/,TRUE,5
arts and technology academy of pontiac,michigan,2600267,https://www.charterschoolpartners.com/school/arts-and-technology-academy-of-pontiac/,FALSE,0
ashley community schools,michigan,2603480,http://www.ashleyschools.net,TRUE,1
athens area schools,michigan,2603510,http://www.athensk12.org,FALSE,0
atlanta community schools,michigan,2603570,http://www.atlantaschools.us,TRUE,3
au gres-sims school district,michigan,2603600,http://www.ags-schools.org,TRUE,9
avondale school district,michigan,2603690,http://www.avondaleschools.org,TRUE,1
bad axe public schools,michigan,2600017,http://www.badaxeps.org,TRUE,2
baldwin community schools,michigan,2603810,http://www.baldwin.k12.mi.us,FALSE,0
bangor public schools (van buren),michigan,2603870,http://www.bangorvikings.org,TRUE,4
bangor township schools,michigan,2603900,http://www.bangorschools.org/,FALSE,0
baraga area schools,michigan,2603990,http://www.baragaschools.org/,TRUE,3
bark river-harris school district,michigan,2604020,http://www.brhschools.org/,TRUE,1
bath community schools,michigan,2604170,http://www.bathschools.net,TRUE,1
battle creek area learning center,michigan,2600275,http://calhounhs.org/,FALSE,0
battle creek montessori academy,michigan,2601055,http://battlecreekmontessoriacademy.com,FALSE,0
battle creek public schools,michigan,2600005,https://www.battlecreekschools.net/,TRUE,1
bay city academy,michigan,2601000,http://www.baycityacademy.com,FALSE,0
bay city school district,michigan,2604260,http://www.bcschools.net,TRUE,4
bay county psa,michigan,2600264,http://www.statestreetacademy.org,FALSE,0
bay-arenac community high school,michigan,2600067,http://bachs.us,FALSE,0
beal city public schools,michigan,2604290,http://www.bealcityschools.net/,TRUE,3
bear lake schools,michigan,2604320,http://bearlake.manistee.org/,TRUE,4
beaverton rural schools,michigan,2604440,http://www.beavertonruralschools.com,FALSE,0
beecher community school district,michigan,2604500,http://www.beecherschools.org,FALSE,0
belding area school district,michigan,2604530,http://www.bas-k12.org,FALSE,0
bellaire public schools,michigan,2604620,http://www.bellairepublicschools.com,FALSE,0
bendle public schools,michigan,2604740,http://www.bendleschools.org,TRUE,4
bentley community school district,michigan,2604800,http://bentleyschools.org,TRUE,11
benton harbor area schools,michigan,2604830,http://www.bhas.org,TRUE,3
benton harbor charter school academy,michigan,2600191,http://www.bentonharborcharter.com,TRUE,1
benzie county central schools,michigan,2604950,http://www.benzieschools.net,TRUE,2
berkley school district,michigan,2605010,http://www.berkleyschools.org,TRUE,2
berrien springs public schools,michigan,2605430,http://www.HomeOfTheShamrocks.org,TRUE,2
bessemer area school district,michigan,2600006,http://www.bessemer.k12.mi.us/,TRUE,1
big bay de noc school district,michigan,2605690,http://www.bigbayschool.com,FALSE,0
big rapids public schools,michigan,2605780,http://www.brps.org,FALSE,0
birmingham public schools,michigan,2605850,http://www.birmingham.k12.mi.us,TRUE,4
black river public school,michigan,2600114,http://www.BlackRiverPublicSchool.org,TRUE,4
blissfield community schools,michigan,2606000,http://www.blissfieldschools.us,FALSE,0
bloomfield hills schools,michigan,2606090,http://www.bloomfield.org,FALSE,0
boyne falls public school district,michigan,2606510,http://www.boynefalls.org,FALSE,0
bradford academy,michigan,2600284,http://www.bradfordacademy.com/,FALSE,0
branch line school,michigan,2601042,http://www.branchlineschool.org,FALSE,0
brandon school district in the counties of oakland and lapee,michigan,2606570,http://brandonschooldistrict.org,TRUE,1
brandywine community schools,michigan,2606600,http://www.brandywinebobcats.org,TRUE,1
breckenridge community schools,michigan,2606630,http://breckhuskies.org,TRUE,2
bridge academy,michigan,2600306,https://bridgeeast.geeacademies.net/,TRUE,1
bridgman public schools,michigan,2606840,http://www.bridgmanschools.com,TRUE,3
brighton area schools,michigan,2606870,http://www.bas.k12.mi.us,TRUE,1
britton deerfield schools,michigan,2606930,http://bdschools.us,FALSE,0
brown city community schools,michigan,2607040,http://www.bc.k12.mi.us,FALSE,0
buchanan community schools,michigan,2607140,http://www.buchananschools.com,TRUE,2
buckley community schools,michigan,2607170,http://buckleyschools.com,TRUE,2
bullock creek school district,michigan,2607320,http://www.bcreek.k12.mi.us/,TRUE,2
burr oak community school district,michigan,2607410,http://www.burroakcs.org,FALSE,0
burton glen charter academy,michigan,2600251,http://www.nhaschools.com/schools/burtonglen/en/pages/default.aspx,TRUE,1
byron area schools,michigan,2607530,http://byron.k12.mi.us,TRUE,2
byron center charter school,michigan,2600096,http://www.byroncentercharter.org,FALSE,0
byron center public schools,michigan,2607560,https://www.bcpsk12.net/,TRUE,3
cadillac area public schools,michigan,2607590,http://www.vikingnet.org,FALSE,0
caledonia community schools,michigan,2607620,http://www.calschools.org,TRUE,2
camden-frontier school,michigan,2607710,http://www.cfss.org,FALSE,0
caniff liberty academy,michigan,2601016,https://www.canifflibertyacademy.com/,FALSE,0
canton charter academy,michigan,2600263,http://www.nhaschools.com/schools/canton/en/pages/default.aspx,TRUE,2
canton preparatory high school,michigan,2601080,https://cantonprep.com/,TRUE,1
capac community schools,michigan,2607800,http://capacschools.us,TRUE,2
capstone academy charter school (sda),michigan,2601013,https://www.dbinstitute.com/,FALSE,0
carman-ainsworth community schools,michigan,2607890,http://www.carman.k12.mi.us,TRUE,1
carney-nadeau public schools,michigan,2608010,http://www.cnps.us,TRUE,1
caro community schools,michigan,2608040,http://www.carok12.org,TRUE,1
carson city-crystal area schools,michigan,2608130,http://www.carsoncity.k12.mi.us,FALSE,0
caseville public schools,michigan,2608280,http://www.cpseagles.org/,FALSE,0
cass city public schools,michigan,2608400,http://www.casscityschools.org,TRUE,1
cassopolis public schools,michigan,2608430,http://www.cassopolis.k12.mi.us,FALSE,0
cedar springs public schools,michigan,2608520,http://www.csredhawks.org,TRUE,4
center line public schools,michigan,2608580,https://www.clps.org/,TRUE,1
central academy,michigan,2600163,https://central.geeacademies.net/,TRUE,1
central lake public schools,michigan,2608610,http://www.clps.k12.mi.us,TRUE,1
central montcalm public schools,michigan,2608640,http://www.central-montcalm.org/,FALSE,0
centreville public schools,michigan,2608670,http://cpschools.org,TRUE,2
cesar chavez academy,michigan,2600139,http://www.chavezacademy.com,FALSE,0
chandler woods charter academy,michigan,2600209,http://chandlerwoods.heritageacademies.com/,TRUE,1
charlotte public schools,michigan,2608770,http://www.charlottenet.org/,FALSE,0
charlton heston academy,michigan,2601028,http://www.charltonhestonacademy.com,FALSE,0
charyl stockwell academy,michigan,2600100,http://www.csaschool.org,FALSE,0
chassell township school district,michigan,2608880,http://www.chassellschools.org,TRUE,1
chatfield school,michigan,2600151,http://chatfieldschool.org,TRUE,1
